SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500660,GLAXOSMITH  ,A ,Q,1224.00,1224.00,1167.50,1182.35,1180.00,1181.10,187,2911,3429546.00,
500670,GUJ.NARMADA ,A ,Q,238.00,238.00,232.40,234.50,234.50,240.25,1208,56812,13333387.00,
500672,NOVARTIS    ,B ,Q,653.00,659.80,636.00,652.35,652.35,652.75,409,7786,5026361.00,
500674,SANOFI      ,A ,Q,5745.00,5835.55,5647.15,5806.20,5782.00,5743.20,146,218,1261227.00,
500676,GLAXOSMITHKL,A ,Q,7735.50,7785.00,7660.40,7665.70,7665.00,7785.65,209,728,5606420.00,
500680,PFIZER LTD. ,A ,Q,3332.05,3342.00,3257.45,3282.15,3286.00,3389.25,319,1471,4850245.00,
500690,GUJ.ST.FERT ,A ,Q,90.15,90.15,87.20,87.90,87.90,90.65,1166,461644,40907099.00,
500696,HIND UNI LT ,A ,Q,1791.40,1791.40,1749.40,1753.30,1753.30,1791.40,2647,42483,74686944.00,
500710,AKZOINDIA   ,A ,Q,1755.10,1757.55,1728.95,1734.70,1746.50,1757.10,79,322,561853.00,
500730,NOCIL LTD   ,A ,Q,114.90,114.90,112.90,114.05,114.05,115.25,689,56821,6471189.00,
500770,TATA CHEM.  ,A ,Q,602.30,605.00,589.35,592.20,592.20,606.70,783,19920,11858463.00,
500777,T.P.L.      ,B ,Q,33.90,33.95,33.00,33.30,33.30,34.40,129,21012,704700.00,
500780,ZUARIGLOB   ,B ,Q,88.75,89.10,87.10,87.30,87.15,88.95,64,2360,208296.00,
500790,NESTLE (I)  ,A ,Q,11929.00,11929.00,11763.00,11801.25,11801.25,11953.60,399,1060,12527151.00,
500800,TATAGLOBAL  ,A ,Q,265.00,266.70,260.70,263.45,264.00,266.65,814,105806,27866508.00,
500820,ASIAN PAINTS,A ,Q,1358.60,1361.35,1333.10,1339.75,1342.80,1358.40,1541,27813,37337364.00,
500825,BRITANIA IND,A ,Q,2820.00,2839.75,2773.45,2782.00,2775.00,2823.65,1090,12335,34535927.00,
500830,COLGATE PALM,A ,Q,1179.95,1185.75,1160.00,1173.35,1177.50,1178.75,1904,86087,100956833.00,
500840,EIH LTD.    ,A ,Q,178.40,178.40,174.65,177.80,177.75,180.20,161,2467,436513.00,
500850,INDIAN HOTEL,A ,Q,150.80,150.80,145.30,147.80,148.05,150.20,1277,56377,8329182.00,
500870,CASTROL     ,A ,Q,132.40,132.40,124.50,125.60,125.60,129.05,2049,111268,14048702.00,
500875,ITC LTD.    ,A ,Q,281.65,282.95,275.90,277.30,277.30,279.45,6353,700919,195405858.00,
500877,APOLLO TYRES,A ,Q,194.50,194.50,186.60,187.50,187.50,195.45,1221,133745,25295942.00,
500878,CEAT LIMITED,A ,Q,925.00,925.00,897.00,904.90,901.05,925.65,488,11027,9980191.00,
500940,FINOLEX IND.,A ,Q,519.10,521.50,502.20,510.00,510.00,517.90,259,3687,1875404.00,
501148,DALAL ST INV,XT,Q,210.70,219.20,210.70,210.70,210.70,214.95,27,411,86975.00,
501150,CENTRUM CAP ,A ,Q,26.50,26.80,25.50,26.10,25.75,26.55,196,39978,1033959.00,
501242,TCI FINANCE ,B ,Q,11.15,11.99,10.95,11.49,11.20,11.54,100,13150,147409.00,
501295,INDUS.INV.TR,B ,Q,72.00,72.00,72.00,72.00,72.00,72.00,3,500,36000.00,
501298,INDUS.&PRUD.,X ,Q,919.00,920.00,919.00,919.00,919.00,947.00,5,65,59788.00,
501301,TATA INVEST.,A ,Q,897.45,901.00,875.05,881.80,889.00,893.35,134,4068,3614305.00,
501314,GROMOTRADE  ,X ,Q,452.45,452.75,452.45,452.55,452.55,452.00,83,1168,528619.00,
501343,MOTOR&GEN.FI,T ,Q,42.95,42.95,42.95,42.95,42.95,41.00,1,1,42.00,
501370,WALCHAND PF ,X ,Q,80.60,80.60,80.60,80.60,80.60,84.80,2,50,4030.00,
501421,SOLIX TECHNO,XT,Q,135.00,135.00,135.00,135.00,135.00,139.00,1,1,135.00,
501423,SHA ENG PLA ,X ,Q,559.95,569.90,530.15,565.65,564.95,562.90,66,468,256304.00,
501425,BOM.BURMAH  ,A ,Q,932.00,933.00,892.35,906.20,906.20,947.15,621,5628,5124668.00,
501430,BOM.CYCLE   ,X ,Q,2798.00,2798.00,2658.10,2770.00,2770.00,2798.00,8,16,43357.00,
501455,GREAVES COTT,A ,Q,143.00,143.10,137.50,138.00,138.00,144.85,736,31194,4355718.00,
501700,INDIA NIVEH ,X ,Q,65.50,65.50,65.30,65.40,65.30,65.60,47,6072,397189.00,
501831,COAST CORP  ,X ,Q,271.00,283.40,250.00,257.35,258.00,265.30,245,13316,3554887.00,
501833,CHOWGULE ST ,XT,Q,5.00,5.00,5.00,5.00,5.00,5.23,1,500,2500.00,
501848,GLOBAL OFFS ,B ,Q,8.65,9.00,8.65,8.70,8.70,9.07,10,230,2029.00,
502015,ASIIL       ,X ,Q,14.80,14.80,13.10,13.41,13.42,13.09,73,8553,115131.00,
502090,SAGAR CEM.  ,B ,Q,662.00,665.00,654.15,664.80,664.80,669.50,36,184,122005.00,
502137,DECAN CEMENT,B ,Q,383.00,386.80,371.10,384.80,386.80,388.75,59,292,111132.00,
502157,MANGALAM CEM,B ,Q,245.25,245.25,235.40,239.30,239.30,249.60,12,141,33931.00,
502168,N C L IND.  ,B ,Q,127.85,128.55,126.30,126.30,126.30,130.45,67,2323,295404.00,
502175,SAURAS.CEM. ,X ,Q,41.50,41.85,40.00,40.65,40.20,41.55,29,1440,58794.00,
502180,SRI DIGV CEM,X ,Q,14.71,14.80,14.02,14.67,14.67,14.71,257,265226,3857304.00,
502219,BOROSIL GLAS,B ,Q,174.00,174.80,166.50,170.80,174.80,170.85,394,14304,2416874.00,
502281,TRIVENI GLAS,XT,Q,6.05,6.65,6.03,6.49,6.49,6.34,7,7670,46358.00,
502330,IPAPPM      ,B ,Q,429.65,431.75,427.50,429.95,430.50,429.30,133,2932,1259507.00,
502355,BALKRISH IND,A ,Q,736.00,738.10,708.90,718.55,718.55,736.10,1183,36638,26497503.00,
502407,NATH PULP   ,X ,Q,63.00,63.00,63.00,63.00,63.00,63.00,1,13,819.00,
502420,ORIENT PAPER,B ,Q,29.25,29.25,28.20,28.50,28.50,29.40,138,27142,781158.00,
502445,CITADEL     ,X ,Q,11.56,11.56,11.50,11.53,11.50,11.70,4,300,3458.00,
502448,ROLLATAINER ,T ,Q,1.77,1.77,1.77,1.77,1.77,1.77,1,1,1.00,
502450,SESHA.PAPER ,B ,Q,966.60,1004.25,966.60,988.60,979.60,972.10,17,271,265715.00,
502587,RAMA PULP   ,X ,Q,60.05,62.00,60.05,61.80,61.20,63.10,9,1359,83909.00,
502742,SINTEX IND. ,B ,Q,3.00,3.07,2.91,2.94,2.94,3.06,240,232526,686408.00,
502761,BLUE BLEND  ,T ,Q,1.71,1.80,1.71,1.80,1.80,1.79,2,101,181.00,
502820,DCM LTD.    ,B ,Q,32.40,32.40,29.00,29.25,29.25,30.95,182,4260,124935.00,
502865,FORBES & CO ,B ,Q,1778.00,1784.95,1734.00,1749.10,1734.00,1795.65,97,734,1291001.00,
502873,H.P.COTTON  ,X ,Q,27.50,27.70,26.70,26.90,26.80,26.70,7,20,543.00,
502901,JAMSHRI RANJ,X ,Q,1731.10,1906.80,1731.10,1906.80,1906.80,1816.00,2,2,3637.00,
502937,KESORAM IND ,B ,Q,65.00,65.10,63.80,64.00,63.90,65.60,172,13312,854812.00,
502958,LAKSHMI MILL,X ,Q,2200.00,2200.00,1950.00,2050.00,2050.00,2210.00,28,180,366005.00,
502986,VARDH TEXT  ,A ,Q,1037.05,1042.00,1027.30,1038.85,1037.85,1046.40,49,179,185644.00,
503031,PENLAND LTD ,B ,Q,6.19,6.20,5.50,5.99,5.99,6.19,170,37657,219559.00,
503100,PHOENIX MILL,A ,Q,635.00,636.90,602.05,613.85,616.00,640.65,747,100758,61472618.00,
503101,MARATHON NEX,B ,Q,93.00,99.00,89.80,94.45,94.50,98.90,24,381,34818.00,
503127,RAJA BAHADUR,XT,Q,1505.00,1590.00,1475.00,1590.00,1590.00,1529.85,3,253,373590.00,
503162,REL.CHEMOTX ,X ,Q,66.95,67.10,65.50,66.60,66.60,67.20,26,1765,117592.00,
503169,RUBY MILLS  ,B ,Q,210.10,210.10,192.20,195.00,195.00,220.25,214,4183,829072.00,
503310,SWAN ENG    ,A ,Q,105.25,105.25,101.00,103.30,104.00,104.25,372,63531,6621570.00,
503349,VICTORIA MIL,X ,Q,2250.00,2250.00,2200.00,2240.00,2200.00,2254.90,3,5,11200.00,
503641,ZODIAC VEN  ,XT,Q,32.60,32.60,32.60,32.60,32.60,34.30,1,390,12714.00,
503657,VEER ENERGY ,X ,Q,7.98,7.98,7.10,7.54,7.44,7.76,52,11317,84395.00,
503722,BANSW.SYNTEX,B ,Q,68.00,71.00,66.50,66.60,67.00,68.00,11,406,27491.00,
503772,MODELLA WOOL,X ,Q,14.01,14.01,14.01,14.01,14.01,13.35,1,100,1401.00,
503776,MODIPON     ,X ,Q,18.05,18.05,18.05,18.05,18.05,18.05,1,20,361.00,
503804,SHRI DINESH ,X ,Q,120.00,120.00,120.00,120.00,120.00,117.10,1,18,2160.00,
503806,SRF LIMITED ,A ,Q,2970.00,2972.00,2870.90,2881.90,2883.00,2976.30,964,10366,30179301.00,
503811,SIYARAM SILK,B ,Q,308.00,309.60,305.25,308.15,308.45,309.00,48,208,64028.00,
503960,BHARAT BIJLE,B ,Q,1067.50,1067.50,989.70,1002.65,1001.40,1068.20,216,2094,2143120.00,
504000,ELPRO INTER ,X ,Q,49.90,49.90,47.00,48.00,48.00,49.35,43,47699,2265141.00,
504008,EMCO LTD.   ,T ,Q,2.45,2.45,2.34,2.34,2.34,2.46,4,220,526.00,
504028,GEE LTD     ,X ,Q,25.00,25.00,25.00,25.00,25.00,26.45,6,401,10025.00,
504036,HIND.RECT   ,B ,Q,123.00,126.50,123.00,125.45,125.45,126.30,24,1000,124405.00,
504058,NIPPOBATRY  ,B ,Q,461.05,469.35,450.00,450.15,450.00,470.95,30,201,90909.00,
504067,ZENSAR TECH.,A ,Q,253.00,255.45,251.60,253.60,253.00,255.95,85,845,214458.00,
504076,JYOTI LTD.  ,XT,Q,6.96,7.00,6.96,7.00,7.00,6.96,2,83,579.00,
504084,KAYCEE IND  ,X ,Q,3264.00,3270.00,3264.00,3270.00,3270.00,3275.00,2,2,6534.00,
504092,INDOKEM LTD.,X ,Q,8.10,8.90,8.08,8.90,8.90,8.50,5,270,2322.00,
504093,PANA ENERG  ,X ,Q,161.95,162.00,154.00,155.05,155.00,159.80,88,8277,1302639.00,
504112,NELCO LTD.  ,B ,Q,291.75,291.75,283.00,284.15,284.15,293.70,390,10192,2915424.00,
504132,PERM MAGNETS,X ,Q,169.45,169.45,157.00,157.85,158.00,162.45,110,5878,950594.00,
504176,HIGH ENERGY ,X ,Q,178.00,198.40,176.00,193.40,198.40,183.65,23,337,64056.00,
504212,UNIV.CABLE  ,B ,Q,197.35,198.35,194.10,194.40,194.30,200.35,33,466,91117.00,
504220,W.S.INDUSTR.,T ,Q,0.72,0.78,0.72,0.78,0.78,0.75,2,104,80.00,
504240,DELTON CABLE,X ,Q,18.60,18.65,17.05,18.30,18.25,17.90,23,6017,106252.00,
504258,LAKSHMI ELEC,X ,Q,450.05,450.05,443.00,443.10,443.00,450.70,23,703,314118.00,
504286,DELTA MAG   ,B ,Q,46.95,46.95,46.95,46.95,46.95,49.40,2,2,93.00,
504335,PAZEL       ,X ,Q,1.50,1.50,1.45,1.48,1.48,1.48,44,1093632,1622425.00,
504341,RELTD       ,X ,Q,32.50,32.50,32.50,32.50,32.50,31.80,2,2,65.00,
504378,NYSSACORP   ,X ,Q,1.30,1.30,1.28,1.28,1.28,1.30,2,200,258.00,
504392,KRISHNA VEN ,XT,Q,8.44,8.86,8.44,8.80,8.80,8.44,14,2173,19073.00,
504605,UNI ABEX    ,X ,Q,465.15,506.95,465.10,506.95,506.95,488.05,3,53,24693.00,
504614,SARDA ENMIN ,B ,Q,220.70,220.70,211.55,214.45,216.40,223.85,389,7698,1647190.00,
504697,GALADA TELE.,X ,Q,1.85,1.85,1.85,1.85,1.85,1.88,1,30,55.00,
504731,I BRIGHT ST ,XT,Q,18.65,18.65,18.65,18.65,18.65,18.65,1,2,37.00,
504741,IND.HUME PIP,B ,Q,310.90,310.90,294.80,299.55,301.00,318.35,401,12338,3719359.00,
504786,INVEST &PREC,X ,Q,185.10,190.00,184.00,184.00,184.00,193.95,12,302,56270.00,
504840,KAIRA CAN CO,X ,Q,699.25,699.30,699.25,699.30,699.30,666.00,5,15,10489.00,
504879,ORIENT ABRAS,B ,Q,19.35,19.35,18.60,18.90,18.90,19.65,7,252,4802.00,
504908,DUNCANENG   ,X ,Q,101.00,101.40,101.00,101.40,101.40,101.40,2,105,10607.00,
504918,SANDUR MANG.,X ,Q,785.00,799.65,775.80,777.40,780.00,800.90,77,1411,1099157.00,
504959,STOVAC IND. ,X ,Q,2175.00,2175.00,2070.00,2099.80,2100.00,2165.00,44,416,878138.00,
504961,TATA YODOGAW,XT,Q,37.00,38.35,37.00,37.00,37.00,38.85,8,583,21852.00,
504966,TINPLATE    ,B ,Q,130.90,131.90,127.10,127.35,127.35,132.70,2222,198022,25773047.00,
504973,CHOLAHLDNG  ,A ,Q,477.00,478.00,463.05,478.00,478.00,477.70,106,815,386799.00,
504988,WELCAST     ,X ,Q,512.40,512.40,512.35,512.40,512.40,488.00,5,79,40479.00,
505010,AUTO AXLES  ,B ,Q,1010.15,1034.00,999.00,1027.20,1026.00,1027.60,63,378,380154.00,
505029,ATLAS CYCLES,T ,Q,36.50,37.50,35.70,36.20,36.20,37.50,31,2567,93085.00,
505036,AUTO COR.GOA,X ,Q,482.25,493.50,481.20,483.60,483.60,492.85,29,480,232432.00,
505075,SETCO AUTO  ,B ,Q,18.70,18.95,17.85,18.25,18.00,18.60,217,59069,1085434.00,
505141,SCOOTERS IND,T ,Q,28.25,28.30,28.25,28.25,28.25,29.70,18,794,22458.00,
505160,TALBROS AUTO,B ,Q,146.00,150.00,144.50,148.80,149.70,150.00,43,1022,150172.00,
505163,ZF STEERING ,X ,Q,538.00,538.00,502.20,517.95,520.20,545.05,119,1674,864650.00,
505192,SMLISUZU    ,B ,Q,690.00,699.00,674.00,676.25,680.00,710.25,128,863,589692.00,
505196,TIL LTD.    ,B ,Q,240.00,240.10,225.00,239.40,239.40,245.25,158,1420,327182.00,
505200,EICHER MOTOR,A ,Q,19690.95,19690.95,18843.40,19040.90,19040.90,19626.95,1214,2991,57221512.00,
505216,ALFRED HERB ,X ,Q,565.00,565.00,563.35,563.35,563.35,593.00,10,86,48456.00,
505230,CIMMCO      ,B ,Q,25.55,25.70,24.00,25.00,24.65,25.45,78,13724,338034.00,
505232,VELJAN      ,X ,Q,751.00,751.00,751.00,751.00,751.00,760.15,3,8,6008.00,
505242,DYNAMAT.TECH,B ,Q,1410.05,1410.05,1360.00,1362.05,1360.00,1440.00,18,89,122019.00,
505250,G.G.DANDEKAR,X ,Q,47.60,47.60,47.60,47.60,47.60,50.00,1,14,666.00,
505255,GMM PFAUDLER,B ,Q,1320.00,1335.80,1300.00,1305.90,1305.90,1329.05,227,1558,2046964.00,
505283,KIRLOSAR PN ,B ,Q,185.00,186.00,180.15,181.95,181.10,186.70,80,3331,608331.00,
505299,KULK-POWER  ,X ,Q,63.10,63.10,61.00,61.50,61.50,63.00,5,283,17596.00,
505302,LAXMI AUTOLM,X ,Q,30.35,30.35,30.35,30.35,30.35,31.90,2,50,1517.00,
505324,MANUGRAPH IN,B ,Q,18.60,19.15,18.40,18.80,18.80,18.95,17,1675,31561.00,
505355,NESCO LTD   ,B ,Q,547.75,554.65,545.75,551.50,546.25,548.90,134,810,445636.00,
505358,INTEGRA ENG ,X ,Q,43.50,45.00,40.60,41.80,41.80,43.75,108,20081,846691.00,
505368,REVATHI EQU.,B ,Q,405.20,405.20,398.00,398.00,398.00,430.00,27,75,30210.00,
505400,TEXINFRA    ,B ,Q,47.20,47.20,42.75,45.55,45.70,48.60,84,3212,143544.00,
505412,WENDT(INDIA),B ,Q,2530.00,2530.00,2471.65,2473.45,2480.00,2475.00,9,29,71933.00,
505509,RESPON IND  ,B ,Q,97.00,97.00,91.15,92.75,93.40,94.35,184,24957,2314783.00,
505526,DOLAT INV.  ,X ,Q,46.90,47.00,44.60,44.60,44.60,46.90,124,437274,19524429.00,
505533,WESTLIFE DEV,A ,Q,311.00,311.00,296.05,298.80,299.00,295.60,507,20990,6299294.00,
505537,ZEE ENTER   ,A ,Q,346.00,347.75,332.00,334.35,335.00,345.75,3272,252873,85544144.00,
505590,SVPGLOB     ,X ,Q,322.00,351.00,322.00,334.55,334.10,347.65,12,845,285712.00,
505681,BIMETAL BEAR,X ,Q,390.05,400.00,358.60,370.00,370.00,395.05,105,1694,630775.00,
505688,BHARAT GEARS,B ,Q,96.20,100.65,93.00,93.90,93.00,97.25,50,614,58041.00,
505700,ELECON ENG  ,B ,Q,45.05,45.05,44.00,44.15,44.15,45.70,83,505665,22350850.00,
505710,GRAUER& WEIL,B ,Q,48.80,48.90,48.00,48.35,48.50,49.40,194,171272,8275471.00,
505712,HIMTEK      ,X ,Q,54.55,57.75,52.45,53.70,53.00,58.25,43,911,49451.00,
505714,GABRIEL(I)  ,B ,Q,108.05,110.30,106.65,106.90,106.90,109.70,156,2650,285722.00,
505720,HERC.HOISTS ,B ,Q,98.60,100.60,97.55,97.80,97.55,98.90,11,630,61647.00,
505725,HIND.EVEREST,X ,Q,55.10,57.00,55.10,57.00,57.00,57.85,2,10,560.00,
505726,IFB IND.LTD.,B ,Q,730.00,735.00,711.90,727.70,735.00,739.90,182,1395,1012402.00,
505729,SINGER INDIA,X ,Q,37.50,37.50,34.60,35.05,35.05,36.30,161,39500,1381607.00,
505737,INTER.COMBUS,X ,Q,240.00,244.00,231.25,232.40,232.00,237.35,40,1338,317315.00,
505744,FED MOG GOE ,B ,Q,579.50,584.50,565.45,576.85,576.00,579.00,237,2010,1156282.00,
505750,JOSTS ENG.  ,X ,Q,640.00,640.00,635.00,639.15,635.00,635.00,4,60,38350.00,
505790,SCHAEFFLER  ,A ,Q,4772.30,4772.30,4704.50,4711.60,4704.50,4771.90,75,269,1274932.00,
505800,RANE HOLDIN ,B ,Q,1020.00,1055.00,981.05,1000.55,1014.00,1073.15,45,119,119556.00,
505827,SNL BEARINGS,X ,Q,259.95,281.90,255.00,255.00,255.00,260.00,14,1110,295353.00,
505840,JAIPAN INDUS,X ,Q,13.00,13.88,13.00,13.88,13.88,13.23,2,8,108.00,
505850,MANCREDIT   ,X ,Q,49.10,52.00,48.55,49.95,49.50,51.45,77,6129,305662.00,
505854,TRF LTD.    ,B ,Q,110.00,110.85,106.85,107.30,110.85,111.20,96,2378,255918.00,
505872,WPIL LTD.   ,X ,Q,852.00,864.90,835.00,844.20,845.00,879.00,183,4181,3538614.00,
505890,KENNAMETAL  ,B ,Q,1110.75,1132.95,1110.10,1110.30,1110.10,1113.60,115,3022,3359159.00,
505978,TRITON VALVE,X ,Q,911.25,940.00,890.00,903.50,892.00,935.00,35,259,236076.00,
506022,PRAKASH IND.,B ,Q,60.70,60.70,57.10,57.40,57.10,61.15,381,55135,3241299.00,
506027,BHORUKA ALU.,X ,Q,0.80,0.80,0.80,0.80,0.80,0.80,1,1,0.00,
506074,ARSHIYA     ,B ,Q,16.60,16.60,15.75,16.00,15.75,16.15,23,5486,87886.00,
506076,GRIND NORTON,A ,Q,605.00,605.00,571.00,582.60,582.05,604.20,95,1267,734238.00,
506105,STANROSE MAF,X ,Q,95.00,95.00,89.00,89.00,89.00,88.70,17,1519,136796.00,
506109,GENESYS INT.,B ,Q,99.70,111.00,96.50,100.85,102.90,102.35,335,6082,643885.00,
506128,PARNAXLAB   ,X ,Q,22.50,27.90,22.50,23.95,23.60,24.95,9,387,8990.00,
506146,VISAGAR POL ,T ,Q,0.34,0.34,0.33,0.33,0.33,0.34,10,10260,3428.00,
506184,KANANI IND  ,B ,Q,3.74,3.83,3.47,3.81,3.81,3.65,7,4295,15115.00,
506186,GCKL        ,XT,Q,30.10,30.10,30.10,30.10,30.10,29.15,1,2,60.00,
506194,ARIH SUPER  ,B ,Q,54.85,54.85,49.70,50.30,50.80,52.30,130,48249,2517629.00,
506197,BLISSGVS PH ,B ,Q,157.00,160.00,154.50,157.30,157.30,155.85,232,64623,10130002.00,
506222,INEOSSTYRO  ,B ,Q,433.05,435.75,425.10,425.95,425.95,446.25,28,266,114510.00,
506235,ALEMBIC LTD.,B ,Q,42.70,43.30,42.50,42.85,42.85,43.10,86,14201,611008.00,
506248,AMINES&PLAST,X ,Q,31.50,32.25,30.55,31.55,31.60,32.55,56,5444,169792.00,
506260,ANUH PHARMA ,X ,Q,128.75,129.25,125.00,128.00,128.00,129.30,50,1826,232200.00,
506261,MODISON MET.,X ,Q,42.50,43.00,41.00,41.25,41.00,43.00,50,4872,202054.00,
506285,BAYER CROP  ,A ,Q,3462.00,3462.00,3364.45,3450.65,3454.00,3450.50,46,156,533109.00,
506365,CHEMO PHARMA,XT,Q,7.79,7.79,7.79,7.79,7.79,8.20,1,100,779.00,
506390,CLARI CHEM  ,B ,Q,304.00,304.00,295.15,297.95,297.50,302.85,140,2465,735973.00,
506395,COROM INTER ,A ,Q,412.30,414.55,405.00,407.40,405.00,414.10,244,2212,905548.00,
506401,DEEPAK NITR.,A ,Q,305.00,306.50,289.05,304.20,304.20,304.20,771,17826,5288891.00,
506405,DHARAMSI CHM,X ,Q,160.00,160.05,153.30,155.90,156.00,161.50,124,11301,1774933.00,
506414,DIL LTD     ,X ,Q,860.00,860.00,800.00,807.60,807.60,843.30,83,1679,1364043.00,
506480,GOCLCORP    ,B ,Q,277.00,277.00,247.50,254.05,254.05,255.00,4,9,2330.00,
506520,JAYSHRI CHEM,X ,Q,7.80,7.81,7.26,7.81,7.81,7.82,13,2900,22085.00,
506522,JL MORISON  ,X ,Q,1353.00,1400.00,1353.00,1400.00,1400.00,1447.00,3,26,36165.00,
506525,KANORIA CHEM,B ,Q,52.15,55.20,52.15,53.00,53.00,54.95,73,1913,101528.00,
506528,KELTECH EN. ,X ,Q,669.05,669.05,669.05,669.05,669.05,662.25,1,1,669.00,
506532,NITTA GELA  ,X ,Q,109.00,116.45,109.00,113.10,115.00,115.15,15,223,24847.00,
506579,ORIENT.CARB.,B ,Q,1165.00,1170.00,1144.00,1147.80,1148.00,1172.00,130,634,728559.00,
506590,PHIL.CARBON ,A ,Q,113.75,113.75,107.50,108.95,108.95,114.20,1117,89324,9798751.00,
506597,AMAL PRODUCT,X ,Q,144.00,144.00,137.00,139.00,140.00,147.75,95,7959,1111251.00,
506605,POLYCHEM    ,X ,Q,320.00,320.00,320.00,320.00,320.00,331.85,1,3,960.00,
506618,PUN.CHEM    ,B ,Q,628.55,628.55,610.10,619.90,619.90,643.00,21,150,93781.00,
506640,GUJCHEM DIST,XT,Q,132.80,132.80,132.80,132.80,132.80,132.80,1,74,9827.00,
506642,SADHANA NITR,X ,Q,146.20,159.60,144.40,144.40,144.40,152.00,228,11879,1784761.00,
506655,SUDARSH.CHEM,A ,Q,318.10,327.55,317.50,320.75,320.75,322.00,167,2263,728265.00,
506685,ULTRAMARINE ,X ,Q,193.00,201.55,183.50,199.60,199.50,193.40,1839,13812,2745439.00,
506687,TRANSPEK    ,X ,Q,1420.00,1420.00,1385.00,1391.45,1390.00,1426.70,63,500,697947.00,
506690,UNICHEM LAB ,B ,Q,178.00,178.00,169.50,170.80,171.25,172.65,144,5102,872163.00,
506734,MYS PETRO   ,X ,Q,55.65,57.10,55.65,57.05,57.05,60.25,3,80,4508.00,
506767,ALKYL AMINES,B ,Q,822.10,822.10,815.00,815.00,815.00,822.10,15,415,340449.00,
506808,TUTICORIN.  ,XT,Q,3.80,3.80,3.67,3.67,3.67,3.85,3,1005,3707.00,
506820,ASTRAZEN.PH.,A ,Q,2071.00,2071.00,1940.00,1967.15,1940.00,2066.75,358,2109,4210103.00,
506852,PUN.ALKALI  ,X ,Q,73.00,73.00,69.10,69.10,69.10,72.50,35,7298,509888.00,
506854,TANFAC IND. ,X ,Q,145.00,149.90,141.80,144.35,144.00,150.50,81,2452,352696.00,
506858,GUJ.PETRO   ,XT,Q,15.40,15.40,14.00,14.00,14.00,14.70,3,332,4788.00,
506863,SWADESHI IND,XT,Q,0.66,0.66,0.66,0.66,0.66,0.66,4,470,310.00,
506879,GUJ.THEMIS. ,X ,Q,36.60,37.80,36.35,36.95,37.80,38.25,10,664,24335.00,
506906,SCBL        ,XT,Q,7.00,7.00,6.50,6.81,6.99,6.72,68,7561,52031.00,
506910,JAYSN DYEST ,X ,Q,50.40,54.65,49.65,52.80,49.65,52.05,8,236,12084.00,
506919,MAKERS LAB. ,X ,Q,39.35,43.35,39.35,43.35,43.35,40.25,3,245,9819.00,
506943,J.B.CHEMICAL,B ,Q,361.60,368.80,361.60,367.05,368.80,364.55,84,985,360019.00,
506981,BL.CHIP TEX ,X ,Q,90.00,90.00,83.40,83.40,83.40,84.50,5,54,4537.00,
507155,JAGATJIT IND,XT,Q,33.10,33.20,33.10,33.15,33.15,34.35,8,250,8283.00,
507180,KESAR ENT.  ,T ,Q,43.45,43.45,41.50,42.70,42.70,43.45,13,492,20728.00,
507205,TILAKNAG IND,B ,Q,11.85,12.89,11.60,12.38,12.45,11.90,60,19200,234570.00,
507300,RAVALGAON   ,XT,Q,1962.00,2120.95,1961.00,2120.95,2120.95,2058.10,3,3,6043.00,
507315,SAKTHI SUGAR,B ,Q,9.00,9.20,8.93,9.03,9.05,9.40,32,5647,50840.00,
507410,WALCHANDNGR ,B ,Q,83.90,83.90,79.40,79.95,79.95,84.70,1463,180301,14590775.00,
507435,KHOD.INDIA  ,XT,Q,56.60,56.60,56.60,56.60,56.60,59.55,7,610,34526.00,
507438,IFB AGRO    ,B ,Q,374.60,374.60,359.00,359.15,359.00,387.70,46,481,176683.00,
507450,THIRU A.SUG.,Z ,Q,6.15,6.76,6.14,6.14,6.14,6.46,24,3992,24849.00,
507474,KOTHARI FERM,X ,Q,70.00,70.85,68.00,69.35,68.00,69.55,20,1424,99401.00,
507488,G.M.BREWERI ,B ,Q,455.10,455.10,444.00,447.15,446.00,459.75,347,6606,2971224.00,
507490,RANA SUGARS ,B ,Q,2.70,2.81,2.60,2.65,2.68,2.74,86,81940,222559.00,
507498,PICCADILY SU,X ,Q,6.25,6.25,6.25,6.25,6.25,6.57,2,50,312.00,
507514,SOM DISTILL.,T ,Q,119.00,122.00,116.35,120.75,121.00,122.35,49,3746,448887.00,
507515,CJ GELATIN  ,XT,Q,7.69,7.69,7.69,7.69,7.69,7.33,5,260,1999.00,
507525,AMRIT CORP  ,X ,Q,517.00,540.00,517.00,540.00,540.00,525.10,7,62,32718.00,
507526,ASSO.ALCOHOL,X ,Q,178.00,180.90,170.00,171.70,171.70,178.10,205,6945,1207010.00,
507552,FOODS & INNS,X ,Q,52.50,53.35,50.20,51.20,51.65,53.95,184,18309,945613.00,
507580,IVP LIMITED ,B ,Q,79.10,79.10,79.10,79.10,79.10,81.60,4,156,12339.00,
507598,KLRFM       ,X ,Q,34.70,34.70,31.50,34.50,34.50,31.80,8,31,1067.00,
507621,MILKFOOD    ,X ,Q,408.05,420.00,398.05,411.65,420.00,410.20,32,2550,1025098.00,
507645,POLSON LTD. ,X ,Q,9799.00,9799.00,9608.00,9608.00,9608.00,9603.00,6,11,106801.00,
