SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540080,NARAYANI    ,T ,Q,52.95,53.30,50.00,50.80,50.80,50.80,47,3115,163281.00,
540081,GOVNOW      ,B ,Q,1.58,1.58,1.58,1.58,1.58,1.66,1,100,158.00,
540083,TVVISION    ,B ,Q,2.49,2.49,2.49,2.49,2.49,2.40,1,50,124.00,
540108,TAHL        ,X ,Q,107.50,107.50,95.45,100.75,99.00,99.25,55,1319,132477.00,
540115,LTTS        ,A ,Q,1660.00,1667.95,1632.60,1663.80,1665.45,1656.50,557,3067,5051629.00,
540124,GNA         ,B ,Q,248.95,252.75,238.00,239.95,239.95,249.25,537,12514,3087990.00,
540125,RADHIKAJWE  ,M ,Q,21.50,21.75,20.75,21.00,21.00,22.00,11,62400,1312800.00,
540133,ICICIPRULI  ,A ,Q,376.00,379.95,369.00,372.50,372.50,381.25,1150,50465,18838005.00,
540134,IISL        ,X ,Q,15.05,15.10,15.05,15.10,15.10,14.99,11,4455,67215.00,
540135,ARCFIN      ,XT,Q,1.22,1.24,1.22,1.24,1.24,1.22,12,12980,15960.00,
540136,HPL         ,B ,Q,57.90,58.35,56.25,56.75,56.75,57.20,70,2568,148184.00,
540143,SAGARSOFT   ,X ,Q,78.00,79.95,77.20,79.50,79.50,79.90,30,3873,307733.00,
540144,DRA         ,M ,Q,12.75,12.75,12.75,12.75,12.75,13.20,1,2500,31875.00,
540145,VALIANTORG  ,M ,Q,1685.10,1700.00,1645.00,1669.60,1658.00,1700.00,21,3300,5509462.00,
540146,ACML        ,M ,Q,30.00,30.00,29.95,29.95,29.95,30.05,3,8000,239800.00,
540151,DIKSAT      ,M ,Q,105.95,105.95,105.95,105.95,105.95,105.50,1,1500,158925.00,
540153,ENDURANCE   ,A ,Q,1007.60,1010.00,998.00,999.60,998.50,1001.80,86,597,599024.00,
540173,PNBHOUSING  ,A ,Q,777.45,784.60,767.60,772.30,773.05,776.85,429,5331,4139696.00,
540174,SOUTHERNIN  ,XT,Q,6.63,6.63,6.63,6.63,6.63,6.92,1,1,6.00,
540175,REGENCY     ,X ,Q,23.95,25.00,23.95,25.00,25.00,23.00,169,19268,479952.00,
540180,VBL         ,A ,Q,970.20,970.20,945.00,956.10,945.00,968.30,111,599,575997.00,
540190,FRANKLININD ,XT,Q,15.00,15.00,15.00,15.00,15.00,15.25,4,1005,15075.00,
540192,LKPSEC      ,X ,Q,6.84,7.25,6.78,7.00,7.00,7.13,16,7009,48396.00,
540194,BSLRIFS2RG  ,B ,Q,13.25,13.25,13.25,13.25,13.25,12.05,1,100,1325.00,
540198,OSIAJEE     ,X ,Q,28.10,28.50,27.35,28.45,28.50,27.35,173,25061,688929.00,
540203,SFL         ,B ,Q,1295.00,1337.90,1295.00,1317.50,1317.50,1299.80,16,89,117364.00,
540205,AVL         ,M ,Q,38.95,38.95,38.90,38.90,38.90,40.00,2,4000,155700.00,
540211,SIFL        ,XT,Q,10.50,10.50,10.50,10.50,10.50,10.00,1,1,10.00,
540212,TCIEXP      ,B ,Q,634.25,636.05,610.00,611.60,610.40,617.70,81,339,210901.00,
540222,LAURUSLABS  ,A ,Q,344.75,346.60,339.10,339.40,339.30,344.60,83,101917,35059288.00,
540243,NEWLIGHT    ,XT,Q,34.65,37.00,34.65,37.00,37.00,36.45,3,51,1769.00,
540259,SHANGAR     ,X ,Q,42.05,45.95,42.05,42.55,43.00,43.95,179,25733,1100326.00,
540268,DHANVARSHA  ,X ,Q,59.25,59.50,59.00,59.00,59.00,59.05,91,26145,1550951.00,
540293,PRICOLLTD   ,B ,Q,31.75,32.85,31.30,31.30,31.30,31.45,32,2366,75037.00,
540311,JITFINFRA   ,T ,Q,9.10,9.20,9.10,9.20,9.20,9.30,5,140,1283.00,
540360,LLFICL      ,X ,Q,100.00,100.00,98.00,98.90,98.50,99.00,86,35210,3475596.00,
540361,DANUBE      ,XT,Q,8.55,9.34,8.50,8.54,9.00,8.90,27,4548,40039.00,
540366,RADIOCITY   ,B ,Q,58.40,58.40,57.00,57.40,57.40,57.05,44,1726,99618.00,
540376,DMART       ,A ,Q,1375.00,1383.75,1345.50,1350.25,1350.25,1374.75,1921,29117,39701925.00,
540386,ONTIC       ,XT,Q,5.48,5.48,5.48,5.48,5.48,5.40,4,4000,21920.00,
540393,SMLT        ,M ,Q,23.80,23.80,23.80,23.80,23.80,23.90,1,2000,47600.00,
540401,MAXIMUS     ,B ,Q,49.00,49.95,49.00,49.95,49.95,48.95,7,212,10445.00,
540403,CLEDUCATE   ,B ,Q,97.00,98.00,94.10,95.65,95.75,94.40,29,273,26163.00,
540425,SHANKARA    ,A ,Q,383.60,383.60,360.00,364.70,364.70,376.95,617,6224,2303040.00,
540497,SCHAND      ,B ,Q,78.70,80.00,76.30,77.60,77.60,78.80,50,455,35797.00,
540519,MEERA       ,M ,Q,220.00,220.00,218.00,218.00,218.00,222.65,14,17500,3831725.00,
540530,HUDCO       ,A ,Q,39.20,39.35,38.50,38.65,38.50,39.00,237,63735,2478734.00,
540544,PSPPROJECT  ,B ,Q,533.60,548.00,530.60,539.15,539.00,533.30,52,609,328655.00,
540565,INDIGRID    ,IF,Q,89.90,89.90,89.90,89.90,89.90,89.60,5,51030,4587597.00,
540570,SFIVL       ,X ,Q,8.00,8.00,7.50,7.60,7.60,7.50,6,2004,15231.00,
540575,STARCEMENT  ,B ,Q,113.00,114.85,112.00,112.00,112.00,114.10,21,912,103490.00,
540593,HEOF1126RG  ,B ,Q,10.00,10.00,10.00,10.00,10.00,9.99,1,1,10.00,
540595,TEJASNET    ,B ,Q,133.65,141.75,130.35,131.25,132.60,134.90,378,5248,708438.00,
540596,ERIS        ,A ,Q,490.00,495.85,490.00,491.40,491.30,492.25,76,426,209631.00,
540602,GTPL        ,B ,Q,57.10,65.95,53.15,54.00,54.00,55.80,413,16928,983164.00,
540611,AUBANK      ,A ,Q,672.00,677.50,646.45,657.20,660.65,663.70,561,5242,3444306.00,
540621,BHAGYAPROP  ,B ,Q,23.10,24.95,22.25,23.10,23.10,23.15,14,1601,37151.00,
540642,SALASAR     ,B ,Q,156.00,164.90,148.00,149.95,151.30,153.60,144,1683,264914.00,
540647,GANGESSEC   ,B ,Q,41.00,42.90,41.00,42.80,42.80,42.10,7,656,27362.00,
540648,PALASHSEC   ,B ,Q,35.00,40.00,35.00,40.00,40.00,38.00,2,66,2320.00,
540649,AVADHSUGAR  ,B ,Q,298.80,308.45,288.25,290.05,290.05,304.95,422,4690,1391478.00,
540650,MAGADHSUGAR ,B ,Q,122.05,125.55,118.30,118.70,119.80,124.50,67,4421,530015.00,
540651,JIGAR       ,M ,Q,38.00,38.00,38.00,38.00,38.00,39.00,2,8000,304000.00,
540653,SINTEXPLAST ,B ,Q,6.20,6.60,6.00,6.28,6.28,6.29,695,309543,2007395.00,
540669,UTINEXT50   ,B ,Q,274.30,274.30,273.00,273.00,273.00,273.00,2,30,8216.00,
540673,SIS         ,B ,Q,843.85,843.85,828.80,834.40,835.90,847.95,51,95,79391.00,
540678,COCHINSHIP  ,A ,Q,373.95,375.00,370.35,372.90,373.00,370.35,154,1546,575855.00,
540679,SMSLIFE     ,B ,Q,401.50,406.15,400.05,401.10,401.00,406.70,24,282,113600.00,
540680,KIOCL       ,B ,Q,123.50,124.40,117.90,118.95,119.75,121.95,48,776,93528.00,
540686,SMRUTHIORG  ,X ,Q,145.00,148.95,145.00,146.50,146.50,141.00,6,248,36280.00,
540691,ABCAPITAL   ,A ,Q,90.00,91.20,89.05,89.50,89.50,90.05,700,93717,8445316.00,
540692,APEX        ,B ,Q,252.85,270.60,252.10,253.25,253.25,251.75,1203,23723,6101474.00,
540699,DIXON       ,B ,Q,2237.00,2270.85,2228.15,2251.15,2241.90,2233.30,43,76,170797.00,
540700,BRNL        ,B ,Q,83.30,84.90,82.25,82.25,82.25,83.70,27,869,72618.00,
540701,DCAL        ,A ,Q,216.60,219.50,210.00,211.00,210.00,215.55,275,2588,554459.00,
540702,LASA        ,B ,Q,11.50,11.50,10.79,11.08,11.08,11.35,30,7514,81932.00,
540703,PROVESTSER  ,X ,Q,5.74,5.74,5.74,5.74,5.74,5.63,1,1,5.00,
540709,RELHOME     ,B ,Q,12.65,12.75,12.01,12.22,12.33,12.85,159,41110,507586.00,
540710,CAPACITE    ,B ,Q,269.75,272.25,269.70,271.10,270.35,270.75,66,960,260039.00,
540715,SAGAR       ,M ,Q,7.30,7.30,7.30,7.30,7.30,7.25,1,3000,21900.00,
540716,ICICIGI     ,A ,Q,1076.00,1076.95,1053.15,1058.25,1055.00,1075.65,5784,25120,26560561.00,
540717,PQIF        ,X ,Q,41.00,41.00,41.00,41.00,41.00,43.00,1,50,2050.00,
540719,SBILIFE     ,A ,Q,756.45,757.95,740.00,742.35,742.35,758.65,1511,17933,13421755.00,
540724,DIAMONDYD   ,B ,Q,793.20,809.65,776.60,779.35,776.60,789.20,45,138,109339.00,
540726,TTFL        ,M ,Q,98.50,98.50,96.50,96.50,96.50,98.50,4,4000,389250.00,
540727,POOJA       ,M ,Q,42.00,45.10,42.00,45.10,45.10,45.00,4,27000,1143300.00,
540728,SAYAJIIND   ,X ,Q,190.20,195.95,190.20,195.95,195.95,200.00,3,43,8195.00,
540729,VANTABIO    ,M ,Q,135.00,141.00,125.00,135.65,141.00,135.00,9,6750,884625.00,
540736,SIDDH       ,M ,Q,27.00,27.00,27.00,27.00,27.00,29.50,3,12000,324000.00,
540743,GODREJAGRO  ,A ,Q,500.50,503.40,490.80,493.40,493.75,496.85,201,1431,712344.00,
540744,MESCON      ,XT,Q,8.61,9.40,8.55,8.74,9.40,9.00,15,676,5951.00,
540749,MASFIN      ,B ,Q,571.00,571.00,567.05,567.90,569.15,568.40,21,73,41508.00,
540750,IEX         ,A ,Q,141.20,143.00,141.20,142.65,142.95,139.85,75,1009,143607.00,
540755,GICRE       ,A ,Q,223.75,234.40,222.00,230.55,231.70,224.25,506,9587,2197530.00,
540757,SCPL        ,M ,Q,122.60,122.60,120.00,120.00,120.00,125.25,3,2400,290160.00,
540762,TIINDIA     ,A ,Q,386.90,386.90,382.95,384.85,382.95,381.20,115,817,314113.00,
540767,RNAM        ,A ,Q,226.00,226.30,224.40,224.95,224.65,225.20,221,20117,4526775.00,
540768,MAHLOG      ,A ,Q,463.05,465.25,457.25,463.30,462.50,460.30,74,430,198360.00,
540769,NIACL       ,A ,Q,144.85,147.45,142.35,143.75,144.00,144.00,175,6423,930851.00,
540774,IFGLEXPOR   ,B ,Q,182.95,182.95,182.25,182.25,182.25,183.00,2,100,18225.00,
540775,KHADIM      ,B ,Q,297.80,297.80,277.10,280.05,280.05,284.65,39,384,108459.00,
540776,5PAISA      ,B ,Q,231.75,231.75,218.00,218.00,218.00,222.95,6,6,1337.00,
540777,HDFCLIFE    ,A ,Q,459.30,460.00,454.50,455.65,455.65,455.90,1361,59762,27367239.00,
540787,ICICIB22    ,B ,Q,37.75,37.90,37.25,37.28,37.25,37.61,111,13705,512999.00,
540789,DNAMEDIA    ,T ,Q,0.56,0.56,0.55,0.55,0.55,0.54,2,525,293.00,
540793,HHOF1140RG  ,B ,Q,8.86,9.00,8.86,8.88,8.88,8.91,16,34950,310360.00,
540794,HHOF1140RD  ,B ,Q,8.98,8.98,8.70,8.70,8.70,8.95,3,53,463.00,
540795,DYNAMIC     ,M ,Q,32.50,32.50,32.50,32.50,32.50,34.75,1,3000,97500.00,
540797,SHALBY      ,B ,Q,100.00,101.40,99.50,100.80,101.40,100.10,67,1249,124756.00,
540798,FSC         ,B ,Q,608.00,617.60,590.50,595.10,595.00,599.90,31,219,132655.00,
540824,ASTRON      ,B ,Q,109.50,109.90,104.00,106.95,108.00,109.15,428,104120,11086545.00,
540861,IPRU3018    ,B ,Q,9.45,9.45,9.05,9.20,9.20,9.45,4,6077,55808.00,
540862,IPRU3019    ,B ,Q,8.40,8.40,8.40,8.40,8.40,8.82,1,4999,41991.00,
540879,APOLLO      ,B ,Q,114.70,115.10,114.40,114.80,115.05,115.20,57,1360,156150.00,
540900,NEWGEN      ,B ,Q,296.25,297.00,290.00,291.00,291.00,299.60,50,709,207308.00,
540901,PRAXIS      ,B ,Q,84.00,96.05,84.00,91.60,91.60,86.90,104,2408,226551.00,
540902,AMBER       ,B ,Q,830.00,835.00,825.00,826.75,827.00,819.90,170,1383,1150895.00,
540923,AML         ,M ,Q,4.01,4.01,3.73,3.73,3.73,3.92,2,12000,46440.00,
540935,GALAXYSURF  ,B ,Q,1243.90,1246.70,1232.35,1240.85,1246.05,1244.75,142,396,491056.00,
540952,LAL         ,M ,Q,6.61,7.66,6.61,7.66,7.66,7.33,4,50000,353400.00,
540954,IWP         ,X ,Q,65.50,68.65,65.50,66.10,66.05,66.00,20,5000,332754.00,
540955,TDSL        ,M ,Q,15.40,15.50,15.10,15.10,15.10,15.08,3,9000,138000.00,
540956,BHATIA      ,M ,Q,81.00,81.00,78.00,78.00,78.00,81.25,6,30000,2424000.00,
540961,SHIVAMILLS  ,B ,Q,47.80,47.80,45.80,45.95,45.80,46.20,5,67,3080.00,
540975,ASTERDM     ,B ,Q,115.65,118.50,115.25,117.20,117.40,115.45,310,9791,1148007.00,
541005,KANCOTEA    ,X ,Q,22.80,23.00,22.80,23.00,23.00,24.00,3,42,958.00,
541019,HGINFRA     ,B ,Q,262.30,263.40,256.10,259.85,259.05,261.40,144,2517,657609.00,
541083,INFLAME     ,M ,Q,150.00,150.00,150.00,150.00,150.00,149.00,1,1000,150000.00,
541092,ABSLRIF6RG  ,B ,Q,7.45,7.80,7.45,7.80,7.80,7.54,2,2002,14915.00,
541143,BDL         ,B ,Q,303.30,305.20,295.20,299.25,298.05,303.25,223,2939,884712.00,
541144,ACTIVE      ,M ,Q,19.70,21.50,19.70,19.70,19.70,24.60,5,10000,200600.00,
541153,BANDHANBNK  ,A ,Q,524.45,537.15,523.40,534.45,534.45,523.50,566,14530,7746592.00,
541154,HAL         ,A ,Q,670.20,679.95,670.00,672.00,670.00,677.95,256,797,538030.00,
541161,KARDA       ,B ,Q,201.90,204.50,196.15,198.90,197.50,203.60,173,8789,1778401.00,
541163,SANDHAR     ,B ,Q,281.00,285.90,279.00,284.25,282.85,284.55,78,781,220227.00,
541167,YASHO       ,M ,Q,125.05,125.05,125.05,125.05,125.05,128.00,1,1200,150060.00,
541179,ISEC        ,A ,Q,216.50,224.40,216.15,219.25,217.80,216.05,365,5844,1276668.00,
541195,MIDHANI     ,B ,Q,121.90,124.00,121.90,122.25,122.25,123.10,98,8361,1024300.00,
541206,OBCL        ,M ,Q,53.00,53.00,48.00,49.25,50.50,52.00,3,14000,727000.00,
541233,LEMONTREE   ,A ,Q,65.55,66.00,64.20,64.85,64.70,65.30,182,12702,825489.00,
541269,CHEMFABALKA ,B ,Q,170.00,176.50,167.00,169.90,169.90,168.35,12,3350,559680.00,
541276,GARVIND     ,M ,Q,18.41,18.41,18.41,18.41,18.41,17.54,2,20000,368200.00,
541301,ORIENTELEC  ,B ,Q,157.65,159.85,156.35,157.45,158.30,158.80,194,7323,1153366.00,
541303,AKSHAR      ,M ,Q,14.00,14.00,14.00,14.00,14.00,14.00,1,3000,42000.00,
541304,INDOUS      ,M ,Q,92.50,96.00,91.00,93.55,93.55,94.50,11,27500,2570750.00,
541313,ICICI500    ,B ,Q,155.00,155.00,155.00,155.00,155.00,151.50,2,2,310.00,
541336,INDOSTAR    ,A ,Q,364.95,370.25,357.00,357.65,357.55,361.25,156,1099,397552.00,
541353,INNOVATORS  ,M ,Q,44.60,45.00,44.60,44.80,45.00,47.00,2,3200,143360.00,
541400,ZIMLAB      ,X ,Q,138.95,138.95,114.10,116.85,118.00,122.35,35,502,58905.00,
541401,ARIHANTINS  ,M ,Q,4.19,4.19,4.19,4.19,4.19,4.41,3,12000,50280.00,
541450,ADANIGREEN  ,A ,Q,50.00,52.90,48.15,49.10,49.10,49.65,2591,553792,27744112.00,
541503,UNICK       ,XT,Q,20.00,20.00,20.00,20.00,20.00,19.45,1,1500,30000.00,
541540,SOLARA      ,B ,Q,436.10,439.40,433.25,436.50,436.00,434.35,45,408,177802.00,
541545,TALWGYM     ,B ,Q,103.85,105.25,99.55,101.55,100.15,103.85,187,6132,629905.00,
541546,GAYAHWS     ,B ,Q,0.80,0.80,0.80,0.80,0.80,0.80,1,1000,800.00,
541556,RITES       ,B ,Q,287.90,289.30,285.90,286.40,286.80,290.40,245,7206,2065259.00,XD
541557,FINEORG     ,B ,Q,1363.10,1391.60,1363.05,1385.55,1385.00,1401.65,72,185,256154.00,
541578,VARROC      ,B ,Q,466.50,467.00,458.00,460.00,461.50,465.20,142,755,348520.00,
541601,RAJNISH     ,M ,Q,130.00,130.00,130.00,130.00,130.00,131.90,1,1200,156000.00,
541627,HITECHWIND  ,XT,Q,11.00,11.56,10.50,10.93,11.56,11.01,14,15000,163635.00,
541700,TCNSBRANDS  ,B ,Q,769.00,769.00,733.85,750.80,740.35,764.30,241,1281,975151.00,
541702,ASHNI       ,X ,Q,3.30,3.30,3.30,3.30,3.30,3.47,1,100,330.00,
541729,HDFCAMC     ,B ,Q,1964.70,1977.00,1925.00,1944.80,1944.80,1946.20,1148,10966,21467484.00,
541741,TINNATFL    ,X ,Q,19.95,20.00,19.95,20.00,20.00,19.40,2,10,199.00,
541770,CREDITACC   ,B ,Q,493.35,496.75,489.05,495.10,494.30,497.05,471,5588,2765331.00,
541771,AMINTAN     ,XT,Q,1.18,1.18,1.18,1.18,1.18,1.13,1,25,29.00,
541890,SPACEINCUBA ,X ,Q,0.44,0.45,0.44,0.44,0.44,0.43,8,11880,5232.00,
541929,SGIL        ,M ,Q,85.00,85.00,85.00,85.00,85.00,85.00,1,2000,170000.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.01,1000.00,1000.00,1000.00,1000.00,57,68460,68460100.00,
541956,IRCON       ,B ,Q,385.00,392.50,380.40,389.15,389.95,389.15,96,1270,492614.00,
541972,SETFSN50    ,B ,Q,322.00,322.00,320.52,320.52,320.52,318.59,6,250,80354.00,
541973,MACH        ,M ,Q,102.50,102.50,102.50,102.50,102.50,103.50,1,1500,153750.00,
541974,MANORAMA    ,M ,Q,201.00,202.70,200.05,200.15,200.15,200.80,20,16200,3255780.00,
541988,AAVAS       ,B ,Q,1500.00,1521.00,1490.00,1498.95,1502.30,1500.50,281,360707,545583980.00,
541999,GENERAAGRI  ,X ,Q,5.47,5.47,5.47,5.47,5.47,5.75,1,1000,5470.00,
542011,GRSE        ,B ,Q,118.50,119.00,116.60,117.00,117.10,118.90,228,12703,1497868.00,
542013,DOLFIN      ,M ,Q,33.75,33.75,33.75,33.75,33.75,35.25,1,2000,67500.00,
542025,SUNRETAIL   ,M ,Q,28.00,33.50,28.00,33.50,33.50,28.00,5,60000,1790100.00,
542057,BCPL        ,M ,Q,38.00,38.00,38.00,38.00,38.00,39.05,1,4000,152000.00,
542066,ADANIGAS    ,B ,Q,165.10,166.85,162.95,163.30,163.00,164.30,686,41280,6787666.00,
542131,MAN50ETF    ,B ,Q,116.00,116.65,116.00,116.00,116.00,115.90,5,31,3608.00,
542141,TECHNOE     ,B ,Q,254.45,267.85,254.45,265.00,265.00,260.00,4,28,7243.00,
542206,BTSYN       ,X ,Q,9.70,9.70,9.70,9.70,9.70,9.70,1,10,97.00,
542216,DALBHARAT   ,B ,Q,987.60,996.70,978.00,992.55,996.70,994.10,111,620,611273.00,
542231,NILASPACES  ,B ,Q,2.11,2.11,2.11,2.11,2.11,2.22,4,1740,3671.00,
542248,DECCAN      ,M ,Q,82.60,82.60,82.60,82.60,82.60,84.30,1,7200,594720.00,
542285,AXITA       ,M ,Q,77.00,77.00,76.00,76.00,76.00,76.00,2,4000,306000.00,
542323,KPIGLOBAL   ,M ,Q,48.45,48.45,48.45,48.45,48.45,47.75,3,16000,775200.00,
542333,CESCVENTURE ,B ,Q,444.35,447.70,436.00,444.70,436.00,449.95,62,2087,925810.00,
542337,SPENCER     ,B ,Q,89.55,89.90,85.05,85.90,85.05,89.35,341,20079,1734648.00,
542351,GLOSTERLTD  ,T ,Q,760.00,809.95,740.00,795.00,795.00,775.00,17,179,134616.00,
542383,RITCO       ,M ,Q,71.75,72.10,71.75,72.10,72.10,70.00,7,14400,1037040.00,
542399,CHALET      ,B ,Q,295.50,296.40,293.55,294.60,293.55,299.15,11,17,5007.00,
542460,ANUP        ,B ,Q,476.00,479.00,471.20,476.00,476.00,475.65,19,134,63531.00,
542477,GLEAM       ,M ,Q,5.02,5.35,4.92,4.92,4.92,4.92,4,40000,202100.00,
542484,ARVINDFASN  ,B ,Q,682.00,682.05,660.00,670.15,670.15,676.40,281,2594,1733101.00,
542579,AGOL        ,M ,Q,55.00,55.00,44.65,45.20,44.65,55.80,46,134000,6803200.00,
542597,MSTC        ,B ,Q,98.70,100.10,97.85,98.70,98.15,99.45,58,1398,138520.00,
542599,ROOPSHRI    ,M ,Q,20.20,20.20,20.20,20.20,20.20,20.25,7,114000,2302800.00,
542602,EMBASSY     ,IF,Q,378.00,379.00,378.00,378.01,378.00,373.77,5,2000,756800.00,
542627,CHANDNIMACH ,X ,Q,5.53,5.53,5.51,5.51,5.51,5.80,4,1550,8544.00,
542641,CKFSL       ,B ,Q,3.52,3.52,3.52,3.52,3.52,3.70,19,31326,110267.00,
542649,RVNL        ,B ,Q,26.60,26.80,26.00,26.15,26.15,26.65,1089,405500,10670680.00,
542650,METROPOLIS  ,B ,Q,954.00,1004.60,954.00,992.30,991.00,960.35,196,1026,1011270.00,
542651,KPITTECH    ,B ,Q,93.00,94.60,88.10,92.60,92.15,96.50,492,17933,1644997.00,
542652,POLYCAB     ,B ,Q,611.00,618.80,609.50,613.70,613.70,611.10,127,1588,975802.00,
542654,VRFILMS     ,M ,Q,105.75,117.95,105.75,111.85,117.95,117.50,2,4000,447400.00,
542655,VIKASMCORP  ,B ,Q,2.57,2.93,2.46,2.82,2.65,2.67,43,36435,98064.00,
542665,NEOGEN      ,B ,Q,342.90,348.40,336.40,346.45,346.40,340.95,119,2148,736334.00,
542669,BMW         ,X ,Q,25.10,25.10,22.50,25.10,25.10,23.00,5,18,441.00,
542670,ARTEMISELC  ,M ,Q,105.50,105.50,94.00,99.70,94.00,97.00,10,20000,2016900.00,
542682,HARISH      ,X ,Q,40.40,40.40,36.60,36.80,36.80,38.50,9,408,15123.00,
542683,SUICH       ,M ,Q,42.50,42.50,41.10,41.50,41.10,44.20,5,8000,336000.00,
542684,PPL         ,T ,Q,77.00,80.55,77.00,80.55,80.55,76.75,34,2837,227478.00,
542685,DGCONTENT   ,B ,Q,11.84,11.84,11.84,11.84,11.84,12.50,1,20,236.00,
542694,PARSHVA     ,MT,Q,47.95,47.95,47.95,47.95,47.95,45.70,1,3000,143850.00,
542721,ARL         ,MT,Q,28.00,29.40,27.00,27.00,27.00,28.00,22,108000,2975600.00,
542724,EARUM       ,MT,Q,33.50,35.50,33.50,35.15,35.50,35.00,10,42000,1428000.00,
542725,SBC         ,MT,Q,24.50,24.50,24.25,24.35,24.35,24.05,12,72000,1753200.00,
542726,INDIAMART   ,B ,Q,1313.00,1338.00,1313.00,1324.90,1328.60,1327.45,619,8714,11576692.00,
555555,ICICISENSX  ,B ,Q,412.00,419.00,407.00,410.00,410.00,410.50,21,991,407146.00,
570001,TATAMTRTDVR ,A ,Q,75.00,75.00,71.60,73.10,73.10,74.70,2519,514457,37518290.00,
570002,FELDVR      ,B ,Q,31.10,31.10,31.10,31.10,31.10,32.15,1,500,15550.00,
570004,JISLBNDVR   ,B ,Q,19.35,19.60,19.00,19.05,19.05,19.20,68,9491,181764.00,
580001,STAN CHART  ,B ,I,56.40,58.15,56.30,56.50,56.55,57.00,18,835,47456.00,
590003,KARUR VY(PS ,B ,Q,70.95,70.95,69.40,69.55,69.45,69.50,146,18406,1284517.00,XD
590005,TIDE WATE(PS,B ,Q,4831.80,4855.70,4816.30,4822.30,4816.30,4849.40,31,68,328430.00,
590006,AMRUTANJAN  ,B ,Q,295.95,297.85,292.00,295.45,296.00,292.15,118,903,266020.00,
590013,XPRO INDI(PS,B ,Q,33.55,33.65,31.55,32.65,32.65,34.40,11,736,24121.00,
590018,HISARMET(PS ,B ,Q,50.95,53.80,50.95,52.00,51.90,52.90,11,678,35733.00,
590021,BHARAT RA(PS,B ,Q,4191.00,4221.20,4136.40,4152.80,4153.35,4152.40,9,9,37508.00,
590022,EASTER SI(PS,T ,Q,1.07,1.16,1.07,1.16,1.16,1.11,4,1290,1395.00,
590024,FERT CHE(PS ,B ,Q,38.15,39.90,37.90,38.40,38.40,38.40,301,25944,1010750.00,
590025,GINNI FIL(PS,B ,Q,9.70,9.70,9.35,9.50,9.50,9.94,26,3504,33494.00,
590030,SOUTH PET(PS,B ,Q,21.35,21.50,21.25,21.25,21.25,21.50,16,4592,97785.00,
590031,DE NORA     ,B ,Q,235.00,235.00,221.70,221.70,221.70,221.00,8,257,57601.00,
590043,HARITA SEAT ,B ,Q,393.95,406.00,393.95,403.75,403.55,387.85,23,232,92990.00,
590051,SAKSOFT LTD ,B ,Q,315.30,323.85,312.90,314.75,314.50,317.00,45,278,88360.00,
590062,ANDHRA SUGAR,B ,Q,312.30,313.70,309.00,309.80,309.00,310.55,83,1326,411874.00,
590065,INDIA MOTOR ,B ,Q,839.00,840.00,830.00,834.05,840.00,836.00,11,92,76768.00,
590066,KCP LTD     ,B ,Q,81.15,82.00,80.70,81.20,81.10,80.90,21,794,64310.00,
590068,KHAITAN INDI,B ,Q,20.05,24.50,19.25,24.45,24.45,23.15,6,676,15078.00,
590071,SUNDARAM FIN,B ,Q,1615.00,1623.00,1590.00,1592.90,1590.00,1590.15,345,830,1336890.00,
590072,SUNDARAM BRK,B ,Q,293.60,298.45,293.60,297.70,298.45,305.15,3,7,2079.00,
590075,LAMBODHARA T,B ,Q,37.05,37.15,36.60,36.75,37.00,36.60,11,810,29892.00,
590078,MAITHAN ALL ,B ,Q,561.70,564.35,552.20,554.00,554.25,547.70,120,883,491865.00,
590082,LOHIA SECURI,XT,Q,38.00,38.00,38.00,38.00,38.00,38.00,1,6000,228000.00,
590086,ORISSA MINE ,B ,Q,708.50,710.90,690.00,699.75,699.75,710.30,133,1009,708107.00,
590095,GOLDBEES    ,E ,Q,3010.00,3020.72,3005.25,3017.21,3017.21,3005.51,97,1169,3521620.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.01,447,188168,188168144.00,
590097,KOTAKGOLDETF,E ,Q,298.99,299.60,296.60,297.02,297.00,297.01,19,660,195991.00,
590098,SBI GOLD ETS,E ,Q,3040.00,3055.00,3040.00,3054.79,3050.51,3030.01,35,269,820995.00,
590099,QUANTUM GOLD,E ,Q,1499.00,1499.00,1498.00,1498.00,1498.00,1493.75,6,34,50949.00,
590101,UTI GOLD ETF,E ,Q,3059.99,3059.99,3030.15,3031.54,3032.00,3047.50,9,21,64002.00,
590103,NIFTY BEES  ,B ,Q,1218.50,1229.49,1211.10,1212.50,1213.50,1219.24,540,5080,6167745.00,
590104,JUNIOR BEES ,B ,Q,277.51,278.45,276.00,276.35,276.00,277.51,32,820,227374.00,
590106,BANK BEES   ,B ,Q,3134.96,3134.96,3104.64,3106.10,3106.10,3127.12,27,43,134011.00,
590107,KOTAK PSU BK,B ,Q,315.00,315.00,307.50,310.00,310.00,310.64,26,609,189796.00,
590108,PSUBNK BEES ,B ,Q,350.00,350.00,342.08,345.01,345.01,341.00,7,28,9701.00,
590109,SHARIA BEES ,B ,Q,246.00,246.00,241.29,241.29,241.29,248.14,11,73,17835.00,
